Crop,Region,Month,Weather,Year,Price
MUNG BEANS,RANGPUR,11,3,2024,29.507169879337685
MUNG BEANS,SYLHET,8,1,2024,15.209549258022488
WHEAT,BARISHAL,5,3,2024,72.26964004227446
GINGER,BARISHAL,11,2,2024,90.12648658292353
JUTE,RANGPUR,8,3,2024,19.70001913346507
JUTE,RANGPUR,8,2,2024,10.130904978295113
GINGER,CHATTOGRAM,1,3,2024,55.15227869551787
MUNG BEANS,SYLHET,6,1,2024,69.10531311330114
GINGER,BARISHAL,11,3,2024,30.44833365626718
WHEAT,BARISHAL,10,1,2024,74.50211352345315
WHEAT,BARISHAL,6,2,2024,11.133164362112309
MUNG BEANS,SYLHET,1,1,2024,47.54278727297292
JUTE,RANGPUR,11,2,2024,88.4265946977312
JUTE,RANGPUR,8,1,2024,81.66508394916397
MUNG BEANS,SYLHET,6,2,2024,96.56788032953307
WHEAT,BARISHAL,6,1,2024,32.89457326505362
MUNG BEANS,SYLHET,6,3,2024,51.341132553783886
WHEAT,BARISHAL,10,2,2024,52.84894301173328
GINGER,CHATTOGRAM,2,1,2024,92.03034010886542
MUNG BEANS,RANGPUR,12,3,2024,70.24870687303549
GINGER,BARISHAL,9,2,2024,84.17678511823556
MUNG BEANS,RANGPUR,7,3,2024,87.06935219354517
RICE,SYLHET,5,3,2024,39.76485095088833
WHEAT,BARISHAL,1,1,2024,30.771769950821522
RICE,SYLHET,8,2,2024,22.819237812106202
GINGER,CHATTOGRAM,7,2,2024,34.99094160302579
MUNG BEANS,RANGPUR,2,3,2024,49.40300839972907
BLACK GRAM,BARISHAL,7,3,2024,93.94233904850942
WHEAT,CHATTOGRAM,6,1,2024,64.51230899096606
RICE,SYLHET,8,1,2024,63.93521521089007
JUTE,RAJSHAHI,12,3,2024,14.357742754326221
MUNG BEANS,RANGPUR,2,2,2024,18.840422187835223
BLACK GRAM,BARISHAL,8,1,2024,66.79696358606034
JUTE,SYLHET,5,2,2024,69.48431699425882
GINGER,CHATTOGRAM,7,3,2024,65.27590371797473
GINGER,BARISHAL,7,1,2024,92.77649108013674
WHEAT,CHATTOGRAM,6,2,2024,27.42840855157326
RICE,SYLHET,7,3,2024,84.49712078626084
BLACK GRAM,BARISHAL,8,2,2024,93.06540867197407
BLACK GRAM,BARISHAL,7,2,2024,60.26924836129416
JUTE,SYLHET,5,1,2024,51.1906173179791
JUTE,RANGPUR,1,1,2024,93.19227216988907
GINGER,CHATTOGRAM,7,1,2024,33.7338498813392
MUNG BEANS,RANGPUR,3,3,2024,28.557620449140902
JUTE,RANGPUR,1,3,2024,84.4431181270093
BLACK GRAM,BARISHAL,6,2,2024,48.888393813150195
RICE,SYLHET,9,1,2024,10.344411951624608
JUTE,SYLHET,4,3,2024,18.95461119024737
WHEAT,CHATTOGRAM,5,2,2024,51.709845821305976
MUNG BEANS,RANGPUR,3,2,2024,18.240661169574505
WHEAT,CHATTOGRAM,5,3,2024,26.02691219079745
BLACK GRAM,BARISHAL,6,3,2024,96.29586204254979
JUTE,RANGPUR,1,2,2024,59.882456263105965
RICE,SYLHET,8,3,2024,60.115331710519385
BLACK GRAM,BARISHAL,7,1,2024,33.81588050246539
GINGER,BARISHAL,7,2,2024,82.31063797031628
MUNG BEANS,RANGPUR,3,1,2024,73.31616140373062
MUNG BEANS,RANGPUR,2,1,2024,88.90049394666366
JUTE,RAJSHAHI,12,2,2024,52.14461215262403
BLACK GRAM,BARISHAL,8,3,2024,54.66944603055227
JUTE,SYLHET,6,2,2024,19.350594349964076
MUNG BEANS,RAJSHAHI,12,3,2024,28.605986659053553
BLACK GRAM,BARISHAL,10,1,2024,38.94336640486928
RICE,SYLHET,6,2,2024,29.087937247158717
GINGER,BARISHAL,6,2,2024,30.456584011035222
JUTE,RAJSHAHI,11,2,2024,86.65530867939623
BLACK GRAM,BARISHAL,10,2,2024,14.367622920874025
MUNG BEANS,RAJSHAHI,12,2,2024,19.607240449992474
GINGER,CHATTOGRAM,8,2,2024,15.247249091051787
RICE,SYLHET,6,1,2024,11.105825590038718
GINGER,CHATTOGRAM,8,3,2024,46.386816984628204
WHEAT,CHATTOGRAM,7,3,2024,63.80149972363465
BLACK GRAM,BARISHAL,10,3,2024,15.315492412955738
JUTE,RAJSHAHI,11,1,2024,76.17196847409815
MUNG BEANS,RAJSHAHI,12,1,2024,90.0474460954019
WHEAT,CHATTOGRAM,7,2,2024,67.240134022708
JUTE,RAJSHAHI,11,3,2024,81.45753788402331
RICE,SYLHET,7,2,2024,87.4678134060268
GINGER,BARISHAL,6,3,2024,24.438080157697183
JUTE,SYLHET,5,3,2024,66.05399984113996
MUNG BEANS,RANGPUR,1,3,2024,50.37179789574505
WHEAT,CHATTOGRAM,6,3,2024,85.3342589431035
GINGER,CHATTOGRAM,8,1,2024,26.63208501557171
BLACK GRAM,BARISHAL,9,1,2024,30.387449903148433
JUTE,RAJSHAHI,12,1,2024,65.755171156844
RICE,SYLHET,7,1,2024,24.48328371332734
BLACK GRAM,BARISHAL,9,3,2024,73.93138015925916
MUNG BEANS,RANGPUR,1,2,2024,59.249177482800185
BLACK GRAM,BARISHAL,9,2,2024,31.279085806940248
WHEAT,CHATTOGRAM,7,1,2024,81.65061860972853
JUTE,SYLHET,6,1,2024,20.157629133220112
MUNG BEANS,RANGPUR,1,1,2024,57.79850100331486
RICE,SYLHET,6,3,2024,98.08505078657825
GINGER,BARISHAL,7,3,2024,94.46284121794389
RICE,SYLHET,9,2,2024,90.23950505611394
WHEAT,CHATTOGRAM,5,1,2024,90.20999006793086
RICE,SYLHET,11,3,2024,60.56937481491986
WHEAT,CHATTOGRAM,3,1,2024,27.555248409927408
JUTE,SYLHET,3,1,2024,97.55120586430408
JUTE,RANGPUR,3,3,2024,91.82494658089674
BLACK GRAM,BARISHAL,2,3,2024,54.37737720081442
GINGER,CHATTOGRAM,5,2,2024,56.09995583858573
MUNG BEANS,RANGPUR,6,2,2024,78.49931858657966
BLACK GRAM,BARISHAL,3,1,2024,36.99555080448884
BLACK GRAM,BARISHAL,2,2,2024,81.12002857622981
GINGER,BARISHAL,8,3,2024,63.937635496894046
JUTE,RANGPUR,3,2,2024,58.09340833914937
WHEAT,CHATTOGRAM,3,2,2024,32.283905883721154
MUNG BEANS,RANGPUR,6,1,2024,49.848596587545046
BLACK GRAM,BARISHAL,3,2,2024,24.412258788454718
JUTE,SYLHET,3,2,2024,18.90440612749987
RICE,SYLHET,12,1,2024,90.3658264919533
MUNG BEANS,RANGPUR,6,3,2024,57.727537865953195
GINGER,CHATTOGRAM,5,3,2024,77.05492080401271
BLACK GRAM,BARISHAL,1,3,2024,74.96389600072902
JUTE,SYLHET,2,2,2024,74.9159801585738
WHEAT,CHATTOGRAM,2,2,2024,49.03336252635004
BLACK GRAM,BARISHAL,1,2,2024,21.900006339863406
JUTE,RANGPUR,4,2,2024,61.24551709005079
MUNG BEANS,RANGPUR,7,2,2024,77.04556527422336
RICE,SYLHET,12,3,2024,11.059370223530276
JUTE,SYLHET,2,3,2024,85.75736738803872
GINGER,BARISHAL,9,1,2024,65.22719576639169
GINGER,CHATTOGRAM,5,1,2024,15.084157139524146
JUTE,RANGPUR,4,1,2024,12.52088739361741
BLACK GRAM,BARISHAL,2,1,2024,94.47471245255758
RICE,SYLHET,12,2,2024,83.51092172453846
MUNG BEANS,RANGPUR,7,1,2024,79.37073337806343
WHEAT,CHATTOGRAM,2,3,2024,22.654590521196017
RICE,SYLHET,11,2,2024,34.81794282952036
MUNG BEANS,RANGPUR,5,3,2024,85.31897310331837
BLACK GRAM,BARISHAL,6,1,2024,14.574827179724926
MUNG BEANS,RANGPUR,4,2,2024,22.437883014714473
BLACK GRAM,BARISHAL,5,1,2024,44.78309251876023
GINGER,CHATTOGRAM,6,2,2024,31.882695737446802
JUTE,SYLHET,4,1,2024,97.46792378584344
GINGER,BARISHAL,8,1,2024,56.407393798821694
RICE,SYLHET,10,1,2024,67.25530481621382
BLACK GRAM,BARISHAL,5,2,2024,65.75849599923791
WHEAT,CHATTOGRAM,4,3,2024,68.86206165385626
JUTE,RANGPUR,2,2,2024,32.179114496601926
JUTE,RANGPUR,2,1,2024,59.09574613521672
RICE,SYLHET,9,3,2024,46.36618570217836
BLACK GRAM,BARISHAL,5,3,2024,15.816915125336012
JUTE,SYLHET,4,2,2024,15.32641354034245
MUNG BEANS,RANGPUR,4,1,2024,21.610729515241186
GINGER,CHATTOGRAM,6,3,2024,19.860648348609928
MUNG BEANS,RANGPUR,4,3,2024,11.121180353950784
WHEAT,CHATTOGRAM,4,2,2024,40.086278793519355
BLACK GRAM,BARISHAL,3,3,2024,30.50959250337612
GINGER,CHATTOGRAM,6,1,2024,32.53368154288836
JUTE,RANGPUR,3,1,2024,84.80946912960876
WHEAT,CHATTOGRAM,3,3,2024,41.75519250884059
RICE,SYLHET,11,1,2024,99.24329507881437
BLACK GRAM,BARISHAL,4,1,2024,65.74114394775211
GINGER,BARISHAL,8,2,2024,51.45962175831324
MUNG BEANS,RANGPUR,5,2,2024,16.68415895440735
JUTE,SYLHET,3,3,2024,49.826585362207254
RICE,SYLHET,10,2,2024,83.71646781034724
RICE,SYLHET,10,3,2024,26.656686950939537
WHEAT,CHATTOGRAM,4,1,2024,51.69427245773399
BLACK GRAM,BARISHAL,4,2,2024,84.27532100492598
JUTE,RANGPUR,2,3,2024,90.82733280303879
MUNG BEANS,RANGPUR,5,1,2024,18.41052401070321
BLACK GRAM,BARISHAL,4,3,2024,62.085048919785486
RICE,RANGPUR,2,3,2024,37.32625710372667
MUNG BEANS,SYLHET,3,2,2024,33.57707332673053
JUTE,MYMENSINGH,9,2,2024,60.35099836764654
RICE,RAJSHAHI,12,3,2024,71.65213997847877
WHEAT,DHAKA,9,2,2024,49.38717633518479
BLACK GRAM,KHULNA,1,2,2024,81.29132680144477
JUTE,MYMENSINGH,4,2,2024,74.76450940062627
SUGARCANE,BARISHAL,4,3,2024,86.17269806591267
CHILI,SYLHET,9,2,2024,59.406418887557635
BLACK GRAM,DHAKA,9,3,2024,22.48679958484286
RICE,RAJSHAHI,4,3,2024,15.917054671368806
GINGER,DHAKA,8,1,2024,62.16118246189963
MUNG BEANS,MYMENSINGH,7,1,2024,26.239949996861846
GINGER,DHAKA,6,2,2024,79.99784851885329
SUGARCANE,BARISHAL,6,2,2024,13.89209759229909
MUNG BEANS,MYMENSINGH,6,2,2024,33.64080725782571
BLACK GRAM,KHULNA,8,2,2024,60.71385967167663
JUTE,MYMENSINGH,8,1,2024,66.20097033833935
SUGARCANE,BARISHAL,9,2,2024,73.16577474818038
CHILI,SYLHET,10,3,2024,28.10164316487039
BLACK GRAM,KHULNA,5,1,2024,15.534305149554747
BLACK GRAM,KHULNA,8,1,2024,33.536035498937736
MUNG BEANS,KHULNA,12,2,2024,11.91646771443977
MUNG BEANS,KHULNA,10,1,2024,36.26013545018836
BLACK GRAM,KHULNA,1,1,2024,12.37600209553803
BLACK GRAM,KHULNA,7,3,2024,44.20841778087433
GINGER,DHAKA,10,3,2024,81.26802321515535
MUNG BEANS,KHULNA,10,2,2024,28.280536395672552
RICE,RAJSHAHI,7,1,2024,91.87518053554692
RICE,RAJSHAHI,5,1,2024,64.45454179637646
RICE,RAJSHAHI,12,2,2024,73.44181120981091
BLACK GRAM,DHAKA,10,1,2024,18.178492798698898
JUTE,MYMENSINGH,10,1,2024,33.69896617065902
RICE,RAJSHAHI,10,1,2024,90.88386182716691
WHEAT,DHAKA,11,2,2024,95.13192987709425
MUNG BEANS,MYMENSINGH,3,2,2024,58.98114871289972
WHEAT,KHULNA,3,2,2024,68.93344963540406
MUNG BEANS,MYMENSINGH,6,1,2024,14.132020892496794
JUTE,MYMENSINGH,6,1,2024,56.91217398100138
RICE,RAJSHAHI,7,2,2024,98.31118217599126
BLACK GRAM,DHAKA,9,2,2024,94.64792812360285
RICE,RAJSHAHI,9,3,2024,63.60436586636433
SUGARCANE,BARISHAL,4,2,2024,50.06107325560789
JUTE,MYMENSINGH,6,2,2024,23.833475650956345
JUTE,MYMENSINGH,10,3,2024,91.5881073814278
CHILI,SYLHET,8,2,2024,19.031655035718497
WHEAT,DHAKA,8,3,2024,22.349238507236286
RICE,RANGPUR,1,2,2024,61.78240574884924
MUNG BEANS,MYMENSINGH,1,1,2024,67.23192568081589
BLACK GRAM,DHAKA,8,3,2024,85.14618124781552
BLACK GRAM,KHULNA,2,1,2024,47.860396111067125
BLACK GRAM,KHULNA,4,2,2024,62.821332527632734
RICE,RAJSHAHI,7,3,2024,48.95384584978398
BLACK GRAM,KHULNA,9,1,2024,85.32441158576873
MUNG BEANS,KHULNA,9,2,2024,74.82809519723104
RICE,RAJSHAHI,9,2,2024,36.412492072413706
SUGARCANE,BARISHAL,9,3,2024,60.449259433357014
GINGER,DHAKA,6,1,2024,40.58912587996492
SUGARCANE,BARISHAL,7,3,2024,98.44532282856107
WHEAT,KHULNA,1,2,2024,78.53788585296996
CHILI,SYLHET,7,1,2024,80.43431558651412
RICE,RAJSHAHI,4,2,2024,59.21400149770923
GINGER,DHAKA,11,1,2024,65.55202195302704
BLACK GRAM,KHULNA,1,3,2024,61.573909562766
WHEAT,DHAKA,9,1,2024,98.03375905695812
JUTE,MYMENSINGH,4,1,2024,75.55956696830381
MUNG BEANS,KHULNA,12,3,2024,74.36714798345102
MUNG BEANS,MYMENSINGH,3,1,2024,59.1962942619743
RICE,RANGPUR,1,1,2024,40.039466355676936
MUNG BEANS,KHULNA,9,3,2024,82.70384486090478
BLACK GRAM,KHULNA,4,3,2024,67.4421043186588
GINGER,DHAKA,9,2,2024,82.97861477770397
WHEAT,DHAKA,11,3,2024,10.678917570161108
WHEAT,KHULNA,3,3,2024,94.92104888968774
BLACK GRAM,KHULNA,8,3,2024,43.47187733821482
MUNG BEANS,MYMENSINGH,6,3,2024,47.794891999817956
BLACK GRAM,DHAKA,9,1,2024,10.681296646899
CHILI,SYLHET,10,2,2024,46.97902887365049
JUTE,MYMENSINGH,8,2,2024,72.23966861101164
MUNG BEANS,MYMENSINGH,5,3,2024,28.19844568707853
BLACK GRAM,KHULNA,6,3,2024,54.0817445604076
BLACK GRAM,DHAKA,11,2,2024,39.776412648272355
RICE,RAJSHAHI,6,2,2024,64.9407400518364
BLACK GRAM,KHULNA,6,1,2024,22.473177689319115
WHEAT,DHAKA,10,3,2024,21.821930485905888
SUGARCANE,BARISHAL,8,3,2024,32.110298752770575
MUNG BEANS,KHULNA,11,3,2024,77.08834694501563
SUGARCANE,BARISHAL,5,2,2024,81.46521812267264
CHILI,SYLHET,9,3,2024,80.73727892220509
MUNG BEANS,MYMENSINGH,5,1,2024,94.1577649551253
RICE,RAJSHAHI,10,3,2024,82.12016766178782
MUNG BEANS,KHULNA,11,1,2024,48.4897378901959
JUTE,MYMENSINGH,5,1,2024,35.51368402726304
GINGER,DHAKA,7,1,2024,97.37653805702597
WHEAT,KHULNA,2,3,2024,93.04334082151615
RICE,RAJSHAHI,5,3,2024,40.167124522517206
RICE,RAJSHAHI,11,2,2024,66.43851455432173
MUNG BEANS,MYMENSINGH,4,2,2024,95.92078343771414
BLACK GRAM,DHAKA,12,2,2024,43.23338002550075
CHILI,SYLHET,7,3,2024,43.36867658277509
JUTE,MYMENSINGH,9,1,2024,24.79568464608002
WHEAT,KHULNA,2,2,2024,75.56972536491735
RICE,RAJSHAHI,11,1,2024,27.36740722529631
JUTE,MYMENSINGH,5,2,2024,95.80463399990832
MUNG BEANS,KHULNA,11,2,2024,31.892996901225583
GINGER,DHAKA,7,2,2024,17.160991069153816
BLACK GRAM,DHAKA,11,3,2024,59.16904585262909
BLACK GRAM,KHULNA,6,2,2024,54.7178207466574
RICE,RAJSHAHI,6,1,2024,63.78691956699888
MUNG BEANS,MYMENSINGH,4,3,2024,51.70774100344894
GINGER,DHAKA,10,1,2024,80.65522169936347
WHEAT,DHAKA,10,2,2024,43.2814862817384
CHILI,SYLHET,10,1,2024,52.59744255376925
BLACK GRAM,DHAKA,12,1,2024,61.158836933353584
SUGARCANE,BARISHAL,8,2,2024,13.400128103365088
WHEAT,KHULNA,2,1,2024,82.78988538988663
JUTE,MYMENSINGH,5,3,2024,10.611392221377992
SUGARCANE,BARISHAL,9,1,2024,54.780779935931655
RICE,RAJSHAHI,5,2,2024,34.14545025951534
JUTE,MYMENSINGH,9,3,2024,57.86652716002956
WHEAT,KHULNA,3,1,2024,46.31039092721006
RICE,RAJSHAHI,6,3,2024,80.23917937253522
RICE,RAJSHAHI,12,1,2024,96.30980598286172
SUGARCANE,BARISHAL,6,1,2024,56.85066884902523
GINGER,DHAKA,9,3,2024,84.60176992526081
JUTE,MYMENSINGH,4,3,2024,87.92206129372539
BLACK GRAM,DHAKA,10,2,2024,50.78034128613863
CHILI,SYLHET,8,1,2024,14.00437281762877
BLACK GRAM,KHULNA,5,2,2024,28.851622525197588
MUNG BEANS,MYMENSINGH,3,3,2024,31.597644697839375
WHEAT,DHAKA,9,3,2024,20.3091507384759
SUGARCANE,BARISHAL,8,1,2024,39.3210470455219
WHEAT,KHULNA,1,3,2024,74.15627405149789
GINGER,DHAKA,6,3,2024,39.38834630470484
RICE,RAJSHAHI,10,2,2024,23.548625543051237
SUGARCANE,BARISHAL,5,1,2024,17.998591642032434
BLACK GRAM,DHAKA,11,1,2024,16.98366601563457
WHEAT,DHAKA,11,1,2024,43.341055578307135
MUNG BEANS,MYMENSINGH,4,1,2024,15.935778670674212
JUTE,MYMENSINGH,8,3,2024,65.08883856573864
RICE,RAJSHAHI,11,3,2024,70.22568160796158
WHEAT,DHAKA,10,1,2024,65.8254927756726
BLACK GRAM,KHULNA,7,1,2024,43.36907813922862
GINGER,DHAKA,10,2,2024,27.28128079773026
BLACK GRAM,KHULNA,5,3,2024,92.50180508008842
MUNG BEANS,MYMENSINGH,5,2,2024,82.74663231221298
GINGER,DHAKA,7,3,2024,20.21778107619293
MUNG BEANS,KHULNA,12,1,2024,40.13643221371727
MUNG BEANS,KHULNA,10,3,2024,56.686263282771186
CHILI,SYLHET,7,2,2024,21.973195679820996
BLACK GRAM,KHULNA,7,2,2024,49.32405372767457
BLACK GRAM,DHAKA,10,3,2024,97.57734877662705
BLACK GRAM,DHAKA,12,3,2024,68.0679039309012
MUNG BEANS,MYMENSINGH,2,3,2024,62.89923125694985
JUTE,MYMENSINGH,10,2,2024,22.993574481710702
SUGARCANE,BARISHAL,5,3,2024,33.87501509632217
RICE,RAJSHAHI,9,1,2024,17.88270063953104
WHEAT,DHAKA,12,2,2024,52.29468123070463
BLACK GRAM,KHULNA,3,1,2024,12.158714677884442
WHEAT,DHAKA,12,3,2024,45.1666904442534
SUGARCANE,BARISHAL,3,3,2024,19.151901379566077
MUNG BEANS,MYMENSINGH,8,1,2024,63.82281100834768
WHEAT,DHAKA,8,2,2024,25.950387215108233
SUGARCANE,BARISHAL,7,1,2024,72.29571851531196
MUNG BEANS,KHULNA,8,2,2024,80.99606196098706
RICE,RAJSHAHI,3,2,2024,72.72821343341144
GINGER,DHAKA,11,2,2024,43.55320899168475
CHILI,SYLHET,9,1,2024,38.74843029157048
RICE,RANGPUR,2,2,2024,41.463342490815194
GINGER,DHAKA,11,3,2024,88.07736184309894
JUTE,MYMENSINGH,11,1,2024,71.94832154445366
MUNG BEANS,MYMENSINGH,7,2,2024,54.925275417537726
BLACK GRAM,KHULNA,2,2,2024,33.85537075473178
MUNG BEANS,KHULNA,9,1,2024,18.607571947084303
SUGARCANE,BARISHAL,4,1,2024,31.320653205912482
BLACK GRAM,DHAKA,7,2,2024,39.57318733058912
WHEAT,KHULNA,1,1,2024,88.04315985264091
BLACK GRAM,KHULNA,9,2,2024,22.529049477606467
RICE,RANGPUR,1,3,2024,35.801012566002726
CHILI,SYLHET,6,3,2024,48.70644714839294
BLACK GRAM,DHAKA,8,1,2024,17.70707936735151
GINGER,DHAKA,8,3,2024,91.17072740468345
RICE,RAJSHAHI,8,1,2024,66.48562828410678
BLACK GRAM,DHAKA,7,3,2024,79.66096438509676
SUGARCANE,BARISHAL,7,2,2024,90.70216715228167
JUTE,MYMENSINGH,3,2,2024,48.58015021622894
MUNG BEANS,MYMENSINGH,1,2,2024,49.054325930301104
GINGER,DHAKA,9,1,2024,61.23656288369674
SUGARCANE,BARISHAL,10,1,2024,15.834020255704434
MUNG BEANS,MYMENSINGH,7,3,2024,77.76229483028736
JUTE,MYMENSINGH,7,2,2024,16.4058585100935
BLACK GRAM,KHULNA,2,3,2024,98.97294722384765
RICE,RAJSHAHI,8,3,2024,82.90715167495445
BLACK GRAM,KHULNA,9,3,2024,74.92990230770143
BLACK GRAM,KHULNA,4,1,2024,48.06432438008485
BLACK GRAM,KHULNA,3,3,2024,73.83158545609646
RICE,RANGPUR,2,1,2024,82.21085008827444
JUTE,MYMENSINGH,11,2,2024,72.79170619065864
WHEAT,DHAKA,8,1,2024,95.8416306264024
GINGER,DHAKA,5,3,2024,71.25776344080384
BLACK GRAM,KHULNA,10,1,2024,79.73990370335797
RICE,RAJSHAHI,3,3,2024,94.68992741027762
WHEAT,KHULNA,4,2,2024,90.08049389874303
MUNG BEANS,MYMENSINGH,2,2,2024,92.86797641193587
JUTE,MYMENSINGH,6,3,2024,57.38897597858913
CHILI,SYLHET,11,2,2024,53.326887213698896
MUNG BEANS,MYMENSINGH,2,1,2024,91.03083899021306
MUNG BEANS,KHULNA,8,3,2024,22.809084260196734
CHILI,SYLHET,8,3,2024,85.95432895628412
WHEAT,DHAKA,12,1,2024,57.98515631078193
BLACK GRAM,KHULNA,3,2,2024,42.17933622483909
SUGARCANE,BARISHAL,6,3,2024,98.91445015568306
BLACK GRAM,DHAKA,7,1,2024,83.20477785757011
JUTE,MYMENSINGH,7,1,2024,30.93274353592339
JUTE,MYMENSINGH,3,3,2024,76.30265781514139
JUTE,MYMENSINGH,11,3,2024,52.687508735931154
CHILI,SYLHET,11,1,2024,42.89221202667149
RICE,RAJSHAHI,8,2,2024,78.55787320961002
BLACK GRAM,KHULNA,10,2,2024,83.20010417865542
MUNG BEANS,MYMENSINGH,1,3,2024,25.315081368464206
RICE,RAJSHAHI,4,1,2024,19.006995620644943
BLACK GRAM,DHAKA,8,2,2024,91.84463285029817
GINGER,DHAKA,8,2,2024,65.15066262784251
GINGER,DHAKA,5,2,2024,46.57937013543112
WHEAT,KHULNA,4,3,2024,51.32728394720987
JUTE,MYMENSINGH,7,3,2024,44.020054375108785
WHEAT,KHULNA,4,1,2024,96.25679505806862
BOTTLE GOURD,CHATTOGRAM,8,1,2023,16.41997727341416
BOTTLE GOURD,DHAKA,5,3,2023,49.219429055054945
BASIL,BARISHAL,6,1,2023,76.26374045567533
FENUGREEK,MYMENSINGH,1,1,2023,52.94130079000979
BOTTLE GOURD,SYLHET,9,3,2023,99.64397402560851
FENUGREEK,MYMENSINGH,3,3,2023,25.777971238877235
FENUGREEK,SYLHET,11,2,2023,67.97981870392073
SNAKE GOURD,BARISHAL,1,3,2023,88.19413024491439
GARLIC,KHULNA,3,2,2023,93.87430826414987
BROCCOLI,CHATTOGRAM,7,2,2023,32.365334350859214
GINGER,BARISHAL,8,2,2023,14.193495353817635
ONION,SYLHET,12,1,2023,78.92323116686917
CHILI,RAJSHAHI,8,3,2023,74.09595584191958
CHILI,RAJSHAHI,9,2,2023,76.9847427796099
BASIL,BARISHAL,6,3,2023,60.57413840646522
BOTTLE GOURD,CHATTOGRAM,8,2,2023,98.61250435928207
BOTTLE GOURD,DHAKA,7,2,2023,10.144668646756918
TURMERIC,DHAKA,1,1,2023,70.91730354600375
BOTTLE GOURD,CHATTOGRAM,7,1,2023,88.18895994346668
BOTTLE GOURD,DHAKA,6,1,2023,65.43691081756
GINGER,SYLHET,10,1,2023,85.46333518725717
BOTTLE GOURD,CHATTOGRAM,3,3,2023,13.409638557563037
GARLIC,KHULNA,5,2,2023,76.76719266689155
CHILI,SYLHET,4,1,2023,12.975334063640886
BROCCOLI,BARISHAL,10,1,2023,57.3177353180023
BROCCOLI,MYMENSINGH,7,3,2023,68.1536638456246
FENUGREEK,SYLHET,10,2,2023,43.42760651949724
SNAKE GOURD,BARISHAL,3,1,2023,31.264605097334105
GINGER,BARISHAL,6,3,2023,51.523193715809015
GARLIC,DHAKA,10,3,2023,75.63609989665294
BROCCOLI,MYMENSINGH,3,2,2023,33.343890453729685
ONION,SYLHET,12,3,2023,18.8354887318091
MINT,RANGPUR,10,2,2023,48.648020564565925
GINGER,SYLHET,9,1,2023,81.73434838147351
BOTTLE GOURD,CHATTOGRAM,7,3,2023,82.00750758968299
GINGER,SYLHET,10,2,2023,85.92905323905367
BASIL,BARISHAL,8,3,2023,34.13499896308292
BOTTLE GOURD,DHAKA,5,2,2023,95.2370638994747
BASIL,BARISHAL,6,2,2023,17.07737651463416
TURMERIC,BARISHAL,1,3,2023,39.47055607587427
GARLIC,KHULNA,4,1,2023,79.31012373221535
BROCCOLI,MYMENSINGH,8,1,2023,90.59599719991724
GARLIC,KHULNA,3,3,2023,55.86484668185057
BROCCOLI,BARISHAL,11,3,2023,37.18355883557095
BOTTLE GOURD,CHATTOGRAM,7,2,2023,79.06433129167608
FENUGREEK,KHULNA,12,1,2023,36.00798379722242
BOTTLE GOURD,CHATTOGRAM,4,1,2023,93.24696901342577
CHILI,SYLHET,3,3,2023,59.55990525617241
CHILI,SYLHET,2,3,2023,21.49724155336594
BROCCOLI,CHATTOGRAM,9,2,2023,11.028142877593197
BROCCOLI,CHATTOGRAM,7,1,2023,98.97494833035726
GARLIC,DHAKA,10,1,2023,47.7124732980578
BOTTLE GOURD,CHATTOGRAM,5,3,2023,17.2201764320571
BOTTLE GOURD,DHAKA,6,3,2023,37.04650615491005
BOTTLE GOURD,SYLHET,9,2,2023,63.540653193448264
FENUGREEK,SYLHET,11,1,2023,14.408290780295832
BASIL,BARISHAL,8,2,2023,60.982508670620966
BASIL,BARISHAL,7,3,2023,12.422477785523045
GARLIC,KHULNA,4,3,2023,98.45199900247496
CHILI,RAJSHAHI,9,1,2023,29.30988695950714
BOTTLE GOURD,CHATTOGRAM,4,3,2023,22.880654418993473
BROCCOLI,MYMENSINGH,9,1,2023,58.06262763607075
BOTTLE GOURD,CHATTOGRAM,5,2,2023,75.32391156930056
CHILI,SYLHET,7,3,2023,74.56824992998584
GINGER,SYLHET,9,2,2023,40.335018429925626
GARLIC,KHULNA,5,1,2023,11.86154359256691
BOTTLE GOURD,CHATTOGRAM,5,1,2023,43.13167303581297
BASIL,BARISHAL,8,1,2023,38.77906758147038
FENUGREEK,KHULNA,12,2,2023,68.71085000784097
SNAKE GOURD,BARISHAL,2,3,2023,32.9739289626519
FENUGREEK,SYLHET,10,3,2023,27.044067223992172
FENUGREEK,MYMENSINGH,4,1,2023,96.2633954694894
GINGER,BARISHAL,8,3,2023,83.38951127182219
TURMERIC,BARISHAL,2,1,2023,47.79408897802138
TURMERIC,DHAKA,1,2,2023,45.523956256306995
BROCCOLI,MYMENSINGH,2,3,2023,32.994322904941086
MINT,RANGPUR,9,3,2023,13.67835649339299
SNAKE GOURD,BARISHAL,2,1,2023,34.51410068971907
BROCCOLI,MYMENSINGH,9,2,2023,80.66737438876908
BROCCOLI,MYMENSINGH,3,1,2023,96.67120200455511
BOTTLE GOURD,CHATTOGRAM,6,3,2023,68.12504863059316
BOTTLE GOURD,DHAKA,7,1,2023,91.16403601295676
MINT,SYLHET,1,3,2023,46.460643538174956
BROCCOLI,MYMENSINGH,8,2,2023,70.38967131145424
BASIL,BARISHAL,7,1,2023,44.94152740140178
BOTTLE GOURD,CHATTOGRAM,4,2,2023,66.15338684889421
MINT,RANGPUR,10,1,2023,27.43149080173539
FENUGREEK,KHULNA,12,3,2023,16.657441502177544
MINT,RANGPUR,9,2,2023,80.36251367197414
